game_id,game_url,end_time_utc,rated,time_class,time_control,base_secs,inc_secs,kind,rules,your_side,your_rating,your_result_detail,your_result,opponent_username,opponent_rating,eco,opening_name,termination,moves_count,accuracy_white,accuracy_black
8005cc42-4345-11eb-8649-0069e4010001,https://www.chess.com/game/live/6019170602,2020-12-21T04:43:53+00:00,True,rapid,600,,,unknown,chess,white,1252,repetition,D,ibrahimalbusaifi,1213,A40,,Game drawn by repetition,44,,
2f8ab2f8-4347-11eb-8649-0069e4010001,https://www.chess.com/game/live/6019221151,2020-12-21T04:47:36+00:00,True,rapid,600,,,unknown,chess,white,1245,resigned,L,RecliningBuddha,1307,D00,,RecliningBuddha won by resignation,10,,
a8e682ab-4347-11eb-8649-0069e4010001,https://www.chess.com/game/live/6019235308,2020-12-21T04:53:53+00:00,True,rapid,600,,,unknown,chess,black,1253,win,W,dsathi30,1254,D00,,Sanjaykshetri123 won by checkmate,29,,
9143fbb1-4348-11eb-8649-0069e4010001,https://www.chess.com/game/live/6019262055,2020-12-21T04:54:57+00:00,True,rapid,600,,,unknown,chess,white,1260,win,W,bri2k,1221,A80,,Sanjaykshetri123 won by resignation,6,,
bbb06d6d-4348-11eb-8649-0069e4010001,https://www.chess.com/game/live/6019266979,2020-12-21T05:01:29+00:00,True,rapid,600,,,unknown,chess,black,1268,win,W,hasibwalizada,1236,B01,,Sanjaykshetri123 won by checkmate,17,,
aff16bb4-4349-11eb-8649-0069e4010001,https://www.chess.com/game/live/6019294976,2020-12-21T05:07:24+00:00,True,rapid,600,,,unknown,chess,black,1261,resigned,L,manasmaral,1337,D06,,manasmaral won by resignation,15,,
6c3fbf7f-434a-11eb-8649-0069e4010001,https://www.chess.com/game/live/6019316434,2020-12-21T05:16:13+00:00,True,rapid,600,,,unknown,chess,black,1253,resigned,L,Mmoyas,1281,D02,,Mmoyas won by resignation,35,,
a75b51a0-434b-11eb-8649-0069e4010001,https://www.chess.com/game/live/6019352044,2020-12-21T05:20:29+00:00,True,rapid,600,,,unknown,chess,white,1261,win,W,floydnorth35,1252,D00,,Sanjaykshetri123 won by resignation,19,,
7b5ec44e-4407-11eb-8649-0069e4010001,https://www.chess.com/game/live/6027384866,2020-12-22T03:42:04+00:00,True,rapid,600,,,unknown,chess,black,1270,win,W,rboz107,1298,B01,,Sanjaykshetri123 won by resignation,9,,
b19bce8b-4407-11eb-8649-0069e4010001,https://www.chess.com/game/live/6027391918,2020-12-22T03:59:01+00:00,True,rapid,600,,,unknown,chess,white,1277,win,W,thebuckeye121,1203,D00,,Sanjaykshetri123 won by checkmate,59,,
a52478e4-4452-11eb-8649-0069e4010001,https://www.chess.com/game/live/6029918209,2020-12-22T12:47:24+00:00,True,rapid,600,,,unknown,chess,white,1269,resigned,L,stepnivlk,1291,D00,,stepnivlk won by resignation,19,,
d964854c-4453-11eb-8649-0069e4010001,https://www.chess.com/game/live/6029970446,2020-12-22T12:53:25+00:00,True,rapid,600,,,unknown,chess,white,1262,checkmated,L,keithratliff20021,1298,D00,,keithratliff20021 won by checkmate,16,,
b2707cd9-4454-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030007063,2020-12-22T13:01:30+00:00,True,rapid,600,,,unknown,chess,black,1254,resigned,L,Giuliano_venice,1273,D02,,Giuliano_venice won by resignation,27,,
d20bf56f-4455-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030056045,2020-12-22T13:11:10+00:00,True,rapid,600,,,unknown,chess,white,1262,win,W,Radimoudeljaka,1253,A40,,Sanjaykshetri123 won by resignation,20,,
35ecb273-4457-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030117127,2020-12-22T13:12:18+00:00,True,rapid,600,,,unknown,chess,white,1254,resigned,L,SRKARK,1283,D00,,SRKARK won by resignation,5,,
540550cd-4457-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030122275,2020-12-22T13:19:29+00:00,True,rapid,600,,,unknown,chess,black,1245,resigned,L,mufkajones,1239,D02,,mufkajones won by resignation,23,,
563b7546-4458-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030167183,2020-12-22T13:24:26+00:00,True,rapid,600,,,unknown,chess,black,1238,resigned,L,martel777,1284,D00,,martel777 won by resignation,10,,
060b3d79-4459-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030198160,2020-12-22T13:27:23+00:00,True,rapid,600,,,unknown,chess,black,1230,resigned,L,mehdikarami1,1267,B01,,mehdikarami1 won by resignation,12,,
a018585d-4459-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030225225,2020-12-22T13:33:34+00:00,True,rapid,600,,,unknown,chess,white,1222,resigned,L,PavanSabnani,1233,A40,,PavanSabnani won by resignation,9,,
4d623869-445a-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030255852,2020-12-22T13:38:27+00:00,True,rapid,600,,,unknown,chess,black,1214,resigned,L,bagasyurisditya,1251,B01,,bagasyurisditya won by resignation,12,90.25,8.91
fbd5f358-445a-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030287124,2020-12-22T13:47:16+00:00,True,rapid,600,,,unknown,chess,white,1206,resigned,L,jchristie1,1222,D00,,jchristie1 won by resignation,24,,
60461dfc-445c-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030352107,2020-12-22T14:00:19+00:00,True,rapid,600,,,unknown,chess,black,1205,repetition,D,KranaNilsen,1161,B01,,Game drawn by repetition,40,,
0b12d4b2-445e-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030430681,2020-12-22T14:18:06+00:00,True,rapid,600,,,unknown,chess,white,1214,win,W,jhe-jhe034,1241,D00,,Sanjaykshetri123 won on time,37,,
87734666-4460-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030549462,2020-12-22T14:20:50+00:00,True,rapid,600,,,unknown,chess,black,1223,win,W,hamidr01,1239,D00,,Sanjaykshetri123 won by resignation,15,,
e7e1b517-4460-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030567702,2020-12-22T14:38:06+00:00,True,rapid,600,,,unknown,chess,black,1216,timeout,L,Ramil0578,1267,B01,,Ramil0578 won on time,57,,
51797f95-4463-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030685175,2020-12-22T14:42:17+00:00,True,rapid,600,,,unknown,chess,white,1207,checkmated,L,alexp0,1193,D00,,alexp0 won by checkmate,14,,
e78a8d12-4463-11eb-8649-0069e4010001,https://www.chess.com/game/live/6030713856,2020-12-22T15:01:42+00:00,True,rapid,600,,,unknown,chess,white,1215,win,W,zioprotect,1215,A40,,Sanjaykshetri123 won by resignation,39,,
c90b3771-4475-11eb-8649-0069e4010001,https://www.chess.com/game/live/6031651839,2020-12-22T16:56:10+00:00,True,rapid,600,,,unknown,chess,black,1206,resigned,L,DogbeeFisher,1200,B01,,DogbeeFisher won by resignation,13,,
99edf2c1-4476-11eb-8649-0069e4010001,https://www.chess.com/game/live/6031697163,2020-12-22T16:56:45+00:00,True,rapid,600,,,unknown,chess,white,1214,win,W,Nauset,1185,A45,,Sanjaykshetri123 won by resignation,4,,
b08332c6-4476-11eb-8649-0069e4010001,https://www.chess.com/game/live/6031701980,2020-12-22T17:03:55+00:00,True,rapid,600,,,unknown,chess,white,1223,win,W,Blacknight0205,1230,D00,,Sanjaykshetri123 won by checkmate,22,,
b88ae768-4477-11eb-8649-0069e4010001,https://www.chess.com/game/live/6031758894,2020-12-22T17:11:06+00:00,True,rapid,600,,,unknown,chess,black,1215,resigned,L,viktor6767,1218,B01,,viktor6767 won by resignation,16,,
82006399-4483-11eb-8649-0069e4010001,https://www.chess.com/game/live/6032415835,2020-12-22T18:39:05+00:00,True,rapid,600,,,unknown,chess,black,1206,resigned,L,DoctorStrang33,1182,B01,,DoctorStrang33 won by resignation,31,,
fb578209-4484-11eb-8649-0069e4010001,https://www.chess.com/game/live/6032498097,2020-12-22T18:43:09+00:00,True,rapid,600,,,unknown,chess,black,1197,resigned,L,nacho4,1192,D00,,nacho4 won by resignation,13,,
8bc6e9dd-4485-11eb-8649-0069e4010001,https://www.chess.com/game/live/6032529546,2020-12-22T18:53:47+00:00,True,rapid,600,,,unknown,chess,white,1205,win,W,FrostyAhj,1179,A43,,Sanjaykshetri123 won by resignation,21,,
0e79a938-4487-11eb-8649-0069e4010001,https://www.chess.com/game/live/6032613759,2020-12-22T19:01:40+00:00,True,rapid,600,,,unknown,chess,white,1213,win,W,aslagg,1179,D00,,Sanjaykshetri123 won - game abandoned,10,,
23bd6e60-4488-11eb-8649-0069e4010001,https://www.chess.com/game/live/6032673727,2020-12-22T19:03:59+00:00,True,rapid,600,,,unknown,chess,black,1206,resigned,L,Ezra_Goldberg,1265,B01,,Ezra_Goldberg won by resignation,12,,
74c2179b-4488-11eb-8649-0069e4010001,https://www.chess.com/game/live/6032691266,2020-12-22T19:12:49+00:00,True,rapid,600,,,unknown,chess,white,1199,resigned,L,Sheriff899,1252,A40,,Sheriff899 won by resignation,26,,
b0d242bd-4489-11eb-8649-0069e4010001,https://www.chess.com/game/live/6032758710,2020-12-22T19:31:47+00:00,True,rapid,600,,,unknown,chess,black,1206,win,W,Olivleterrible,1157,D00,,Sanjaykshetri123 won by resignation,49,66.92,77.22
58b63b46-448c-11eb-8649-0069e4010001,https://www.chess.com/game/live/6032904776,2020-12-22T19:36:12+00:00,True,rapid,600,,,unknown,chess,white,1213,win,W,piruSixx,1150,D00,,Sanjaykshetri123 won by resignation,15,,
f5bcbfe4-448c-11eb-8649-0069e4010001,https://www.chess.com/game/live/6032939053,2020-12-22T19:46:35+00:00,True,rapid,600,,,unknown,chess,black,1220,win,W,piruSixx,1143,B00,,Sanjaykshetri123 won - game abandoned,35,,
6cedcaa6-448e-11eb-8649-0069e4010001,https://www.chess.com/game/live/6033020740,2020-12-22T19:50:22+00:00,True,rapid,600,,,unknown,chess,white,1228,win,W,herostratus,1200,D00,,Sanjaykshetri123 won by resignation,13,,
0c1c4131-449b-11eb-8649-0069e4010001,https://www.chess.com/game/live/6033707290,2020-12-22T21:36:19+00:00,True,rapid,600,,,unknown,chess,white,1236,win,W,seebasabes,1225,D00,,Sanjaykshetri123 won by checkmate,37,,
ced01648-449d-11eb-8649-0069e4010001,https://www.chess.com/game/live/6033853173,2020-12-22T21:40:01+00:00,True,rapid,600,,,unknown,chess,black,1229,resigned,L,michaljackowski,1287,B01,,michaljackowski won by resignation,10,,
41224b4d-449e-11eb-8649-0069e4010001,https://www.chess.com/game/live/6033876803,2020-12-22T21:54:10+00:00,True,rapid,600,,,unknown,chess,black,1236,win,W,mcordova7,1186,B01,,Sanjaykshetri123 won by checkmate,47,,
3d6298a3-44a0-11eb-8649-0069e4010001,https://www.chess.com/game/live/6033981680,2020-12-22T22:07:41+00:00,True,rapid,600,,,unknown,chess,white,1227,checkmated,L,mcordova7,1195,A40,,mcordova7 won by checkmate,37,,
25b399a0-44a2-11eb-8649-0069e4010001,https://www.chess.com/game/live/6034080341,2020-12-22T22:11:11+00:00,True,rapid,600,,,unknown,chess,black,1235,win,W,Felixthecat24,1204,B01,,Sanjaykshetri123 won by resignation,11,,
aab8f23d-44a2-11eb-8649-0069e4010001,https://www.chess.com/game/live/6034106833,2020-12-22T22:31:15+00:00,True,rapid,600,,,unknown,chess,white,1242,win,W,andresgutarra,1205,D00,,Sanjaykshetri123 won by resignation,38,,
a3f44b06-44a9-11eb-8649-0069e4010001,https://www.chess.com/game/live/6034446715,2020-12-22T23:08:59+00:00,True,rapid,600,,,unknown,chess,black,1251,win,W,gerben_s,1259,B01,,Sanjaykshetri123 won by resignation,22,,
c02fd056-44aa-11eb-8649-0069e4010001,https://www.chess.com/game/live/6034497498,2020-12-22T23:20:13+00:00,True,rapid,600,,,unknown,chess,black,1244,checkmated,L,forzadarawish,1304,B01,,forzadarawish won by checkmate,35,,
65117a95-44ac-11eb-8649-0069e4010001,https://www.chess.com/game/live/6034571280,2020-12-22T23:41:49+00:00,True,rapid,600,,,unknown,chess,white,1252,win,W,gerryliar,1215,D00,,Sanjaykshetri123 won on time,75,,
ff20146b-44af-11eb-8649-0069e4010001,https://www.chess.com/game/live/6034726708,2020-12-23T00:02:02+00:00,True,rapid,600,,,unknown,chess,black,1245,checkmated,L,DanMark2577,1291,B00,,DanMark2577 won by checkmate,34,,
1a23238b-44b2-11eb-8649-0069e4010001,https://www.chess.com/game/live/6034813526,2020-12-23T00:14:30+00:00,True,rapid,600,,,unknown,chess,white,1253,win,W,av686585,1217,D00,,Sanjaykshetri123 won by resignation,48,,
da9d2abd-44b3-11eb-8649-0069e4010001,https://www.chess.com/game/live/6034882641,2020-12-23T00:23:51+00:00,True,rapid,600,,,unknown,chess,white,1261,win,W,noviechess,1236,D00,,Sanjaykshetri123 won by checkmate,25,,
318f5bbb-44b5-11eb-8649-0069e4010001,https://www.chess.com/game/live/6034934403,2020-12-23T00:36:24+00:00,True,rapid,600,,,unknown,chess,black,1270,win,W,Zafodbeeblebrox,1278,D00,,Sanjaykshetri123 won by resignation,37,,
1413deaa-4518-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038167333,2020-12-23T12:16:26+00:00,True,rapid,600,,,unknown,chess,black,1278,win,W,DesertedSmile,1275,D00,,Sanjaykshetri123 won by checkmate,13,,
676938db-4519-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038220880,2020-12-23T12:32:03+00:00,True,rapid,600,,,unknown,chess,white,1286,win,W,AlekMovsisyan,1287,A40,,Sanjaykshetri123 won by checkmate,51,,
0437530c-451b-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038287078,2020-12-23T12:38:36+00:00,True,rapid,600,,,unknown,chess,black,1278,resigned,L,victorherbet,1309,B01,,victorherbet won by resignation,17,,
c96d02f5-451b-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038319056,2020-12-23T12:51:57+00:00,True,rapid,600,,,unknown,chess,white,1271,resigned,L,Gsahu1105,1323,A40,,Gsahu1105 won by resignation,28,,
a66d4850-451d-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038398369,2020-12-23T13:06:10+00:00,True,rapid,600,,,unknown,chess,white,1263,resigned,L,Jovanrbc80,1285,D00,,Jovanrbc80 won by resignation,35,,
a525e9c1-451f-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038483845,2020-12-23T13:21:26+00:00,True,rapid,600,,,unknown,chess,black,1255,checkmated,L,coco1842,1279,C45,,coco1842 won by checkmate,48,,
cb1dd7df-4521-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038577911,2020-12-23T13:34:44+00:00,True,rapid,600,,,unknown,chess,black,1247,resigned,L,superpietro97,1273,C50,,superpietro97 won by resignation,23,,
a035bbb1-4523-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038659950,2020-12-23T13:40:33+00:00,True,rapid,600,,,unknown,chess,black,1238,resigned,L,Deepesh2705,1215,B01,,Deepesh2705 won by resignation,29,,
7053c84b-4524-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038696974,2020-12-23T13:46:40+00:00,True,rapid,600,,,unknown,chess,white,1230,checkmated,L,LastZone,1266,A45,,LastZone won by checkmate,17,,
9ac832d1-4525-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038749929,2020-12-23T13:52:25+00:00,True,rapid,600,,,unknown,chess,white,1221,resigned,L,MAMO1970,1211,D00,,MAMO1970 won by resignation,13,,
18bac8ed-4526-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038772512,2020-12-23T13:54:08+00:00,True,rapid,600,,,unknown,chess,black,1230,win,W,yousnice,1246,B01,,Sanjaykshetri123 won by resignation,13,,
57447520-4526-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038783787,2020-12-23T14:00:20+00:00,True,rapid,600,,,unknown,chess,white,1222,checkmated,L,jcbarber81,1229,D00,,jcbarber81 won by checkmate,19,,
35c29deb-4527-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038824177,2020-12-23T14:01:06+00:00,True,rapid,600,,,unknown,chess,white,1215,resigned,L,MehrdaN,1259,D00,,MehrdaN won by resignation,5,,
4fb2c8bd-4527-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6038828863,2020-12-23T14:15:45+00:00,True,rapid,600,,,unknown,chess,black,1223,win,W,chasquillita,1227,A00,,Sanjaykshetri123 won - game abandoned,37,,
d55a921d-462c-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050227960,2020-12-24T21:19:05+00:00,True,rapid,600,,,unknown,chess,black,1231,win,W,argaspar5,1227,C20,,Sanjaykshetri123 won by resignation,19,,
8816d6bb-462e-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050307881,2020-12-24T21:33:04+00:00,True,rapid,600,,,unknown,chess,white,1239,win,W,Ronaldogol,1225,D00,,Sanjaykshetri123 won by resignation,22,93.17,51.97
5904e748-4630-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050393454,2020-12-24T21:39:32+00:00,True,rapid,600,,,unknown,chess,white,1231,resigned,L,Jekyll28Hyde,1227,D00,,Jekyll28Hyde won by resignation,6,95.94,97.07
87a6011b-4630-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050401959,2020-12-24T22:00:01+00:00,True,rapid,600,,,unknown,chess,black,1224,checkmated,L,TimmyTheElf,1267,A10,,TimmyTheElf won by checkmate,72,,
6259c9c3-4633-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050534553,2020-12-24T22:02:56+00:00,True,rapid,600,,,unknown,chess,black,1231,win,W,Eclipse49,1184,B07,,Sanjaykshetri123 won by resignation,11,,
d5a3f363-4633-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050555026,2020-12-24T22:15:56+00:00,True,rapid,600,,,unknown,chess,white,1224,resigned,L,bob123123123bob,1279,D00,,bob123123123bob won by resignation,27,,
aa5043d1-4635-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050638392,2020-12-24T22:27:40+00:00,True,rapid,600,,,unknown,chess,black,1216,resigned,L,MayaKiing,1222,D22,,MayaKiing won by resignation,28,,
3de908c3-4637-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050709519,2020-12-24T22:39:46+00:00,True,rapid,600,,,unknown,chess,black,1224,win,W,horsego,1191,D00,,Sanjaykshetri123 won by checkmate,49,,
f347484f-4638-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050785761,2020-12-24T22:42:54+00:00,True,rapid,600,,,unknown,chess,white,1231,win,W,Bassam_Ramadan,1184,D00,,Sanjaykshetri123 won by checkmate,16,,
6da4a981-4639-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050807009,2020-12-24T22:52:03+00:00,True,rapid,600,,,unknown,chess,white,1223,resigned,L,Purplemerman,1255,D00,,Purplemerman won by resignation,22,,
a67f9a5e-463a-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050860242,2020-12-24T22:57:08+00:00,True,rapid,600,,,unknown,chess,black,1215,resigned,L,Deikoh,1234,B00,,Deikoh won by resignation,15,,
5be8cc3b-463b-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050890612,2020-12-24T23:15:26+00:00,True,rapid,600,,,unknown,chess,white,1207,timeout,L,miguelrodri,1219,A40,,miguelrodri won on time,44,,
ea61a8de-463d-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6050997655,2020-12-24T23:31:24+00:00,True,rapid,600,,,unknown,chess,black,1199,checkmated,L,Pap1Crack,1231,C20,,Pap1Crack won by checkmate,43,,
262349cf-4640-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6051087697,2020-12-24T23:33:11+00:00,True,rapid,600,,,unknown,chess,white,1192,resigned,L,klodhia,1247,A40,,klodhia won by resignation,7,,
64d9ab39-4640-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6051097373,2020-12-24T23:39:53+00:00,True,rapid,600,,,unknown,chess,white,1201,win,W,diego_bravo,1207,D00,,Sanjaykshetri123 won by resignation,12,,
c3457a31-46d9-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6056558334,2020-12-25T17:55:27+00:00,True,rapid,600,,,unknown,chess,black,1201,win,W,kharelji,411,C20,,Sanjaykshetri123 won by checkmate,11,,
6b319b05-46da-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6056592164,2020-12-25T18:08:04+00:00,True,rapid,600,,,unknown,chess,white,1201,win,W,kharelji,411,D00,,Sanjaykshetri123 won by resignation,21,,
26de6370-46dc-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6056682027,2020-12-25T18:25:17+00:00,True,rapid,600,,,unknown,chess,black,1201,win,W,kharelji,411,B01,,Sanjaykshetri123 won by resignation,25,,
99b10d21-4713-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6059290767,2020-12-26T01:05:34+00:00,True,rapid,600,,,unknown,chess,white,1193,timeout,L,Lenny0706,1216,D00,,Lenny0706 won on time,70,,
77cc9199-4716-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6059391161,2020-12-26T01:13:45+00:00,True,rapid,600,,,unknown,chess,white,1202,win,W,barbarosa86,1226,D00,,Sanjaykshetri123 won by checkmate,26,68.77,17.7
fa59f022-4717-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6059442330,2020-12-26T01:17:22+00:00,True,rapid,600,,,unknown,chess,black,1194,resigned,L,mynameisjony,1200,A00,,mynameisjony won by resignation,6,,
1dac24b2-4718-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6059447048,2020-12-26T01:33:05+00:00,True,rapid,600,,,unknown,chess,white,1202,win,W,andersonpf7,1196,D00,,Sanjaykshetri123 won on time,35,,
c520cc5f-47f6-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068427913,2020-12-27T03:54:33+00:00,True,rapid,600,,,unknown,chess,black,1210,win,W,Satya4937,1187,C23,,Sanjaykshetri123 won by resignation,9,,
402ee007-47f7-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068443047,2020-12-27T04:06:45+00:00,True,rapid,600,,,unknown,chess,white,1202,resigned,L,jenny1143c,1207,D00,,jenny1143c won by resignation,25,,
f1cf7aaf-47f8-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068496624,2020-12-27T04:10:36+00:00,True,rapid,600,,,unknown,chess,black,1194,resigned,L,wierdo123,1231,C50,,wierdo123 won by resignation,16,,
7ab3bb3c-47f9-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068513397,2020-12-27T04:24:19+00:00,True,rapid,600,,,unknown,chess,white,1202,win,W,MMS921,1178,A40,,Sanjaykshetri123 won by resignation,38,,
68814dca-47fb-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068574169,2020-12-27T04:29:57+00:00,True,rapid,600,,,unknown,chess,black,1194,resigned,L,ujuhu,1207,A09,,ujuhu won by resignation,14,,
2f3bc989-47fc-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068598613,2020-12-27T04:41:53+00:00,True,rapid,600,,,unknown,chess,white,1202,win,W,ds5553,1202,D00,,Sanjaykshetri123 won by checkmate,31,,
dd6761f1-47fd-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068651890,2020-12-27T04:44:10+00:00,True,rapid,600,,,unknown,chess,black,1194,resigned,L,ShintoAK,1219,B01,,ShintoAK won by resignation,11,,
2b44b3e0-47fe-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068661391,2020-12-27T04:52:01+00:00,True,rapid,600,,,unknown,chess,white,1187,resigned,L,gy_khan,1247,D00,,gy_khan won by resignation,20,,
43ce067b-47ff-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068695586,2020-12-27T05:04:23+00:00,True,rapid,600,,,unknown,chess,white,1179,checkmated,L,Flashbat,1199,D00,,Flashbat won by checkmate,42,,
feb70910-4800-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068749346,2020-12-27T05:15:55+00:00,True,rapid,600,,,unknown,chess,black,1187,win,W,SudeepRai,1160,D02,,Sanjaykshetri123 won by checkmate,32,,
9b5511c0-4802-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068798775,2020-12-27T05:17:34+00:00,True,rapid,600,,,unknown,chess,white,1195,win,W,Skullbase,1174,D00,,Sanjaykshetri123 won by resignation,5,,
d64c703a-4802-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068805743,2020-12-27T05:25:19+00:00,True,rapid,600,,,unknown,chess,black,1188,checkmated,L,ValeriyPresnyakov,1246,C50,,ValeriyPresnyakov won by checkmate,24,,
eacd8098-4803-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068838703,2020-12-27T05:28:07+00:00,True,rapid,600,,,unknown,chess,white,1180,resigned,L,LITHACKERXDXD,1194,D00,,LITHACKERXDXD won by resignation,13,,
50c21e6c-4804-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068850639,2020-12-27T05:32:29+00:00,True,rapid,600,,,unknown,chess,black,1188,win,W,lord_ared_baca,1168,D02,,Sanjaykshetri123 won by checkmate,18,,
ec66a1d3-4804-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068869100,2020-12-27T05:39:34+00:00,True,rapid,600,,,unknown,chess,black,1180,checkmated,L,Roccochoccomocha,1179,B01,,Roccochoccomocha won by checkmate,20,,
eddef411-4805-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068899351,2020-12-27T05:46:32+00:00,True,rapid,600,,,unknown,chess,black,1173,resigned,L,tppooo7,1209,B01,,tppooo7 won by resignation,16,,
e1e84097-4806-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068927893,2020-12-27T05:50:45+00:00,True,rapid,600,,,unknown,chess,white,1165,resigned,L,matiasmagnus,1171,D00,,matiasmagnus won by resignation,18,,
79df731f-4807-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068945794,2020-12-27T05:51:35+00:00,True,rapid,600,,,unknown,chess,white,1173,win,W,aheald437,1149,D00,,Sanjaykshetri123 won by resignation,4,,
97763809-4807-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068949173,2020-12-27T05:59:46+00:00,True,rapid,600,,,unknown,chess,black,1181,win,W,Vikcelka,1162,D02,,Sanjaykshetri123 won by checkmate,30,,
bdc0813e-4808-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6068983050,2020-12-27T06:17:20+00:00,True,rapid,600,,,unknown,chess,white,1189,win,W,HumbertoRguez,1168,A45,,Sanjaykshetri123 won on time,41,,
3071174c-480b-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6069055174,2020-12-27T06:28:46+00:00,True,rapid,600,,,unknown,chess,white,1197,win,W,CYPRIX13,1193,D00,,Sanjaykshetri123 won on time,20,,
cc1ad5ae-480c-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6069102379,2020-12-27T06:41:33+00:00,True,rapid,600,,,unknown,chess,black,1206,win,W,xJEMZx,1220,C50,,Sanjaykshetri123 won by checkmate,44,,
8d18ff6f-48b8-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6076840897,2020-12-28T03:12:47+00:00,True,rapid,600,,,unknown,chess,white,1197,resigned,L,SiNoob711,1172,A45,,SiNoob711 won by resignation,33,,
93cc794f-48ba-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6076910084,2020-12-28T03:14:19+00:00,True,rapid,600,,,unknown,chess,white,1204,win,W,mahmoudkhaled70-inactive,1167,D00,,Sanjaykshetri123 won by checkmate,10,,
cff8119f-48ba-11eb-9c8f-0069e4010001,https://www.chess.com/game/live/6076917961,2020-12-28T03:22:24+00:00,True,rapid,600,,,unknown,chess,black,1213,win,W,enkidu1977,1223,C50,,Sanjaykshetri123 won by resignation,26,,
